Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate,benchmark
vib_new_860,481,50x50,0.05,N/A,N/A,N/A,N/A,17815,1.47946,5.37532,2.08486e+07,2.08486,17.2172,0.47,"16,22",diffeq1
vib_new_487,481,50x50,0.05,N/A,N/A,N/A,N/A,13794,1.47946,5.37532,2.62739e+07,2.62739,16.8828,0.33,"27,25",diffeq1
vib_new_760,481,50x50,0.05,N/A,N/A,N/A,N/A,20320,1.47946,5.37532,2.69624e+07,2.69624,17.3902,0.46,"21,23",diffeq1
vib_new_1218,481,50x50,0.05,N/A,N/A,N/A,N/A,14337,1.47946,5.37532,3.26984e+07,3.26984,17.2934,0.44,"18,24",diffeq1
vib_new_1440,481,50x50,0.05,N/A,N/A,N/A,N/A,18406,1.47946,5.37532,2.36380e+07,2.36380,16.7448,0.42,"23,20",diffeq1
vib_new_1467,481,50x50,0.05,N/A,N/A,N/A,N/A,12924,1.47946,5.37532,2.81622e+07,2.81622,16.816,0.35,"22,20",diffeq1
vib_new_209,481,50x50,0.05,N/A,N/A,N/A,N/A,14435,1.47946,5.37532,3.03548e+07,3.03548,16.9611,0.41,"23,19",diffeq1
vib_new_426,481,50x50,0.05,N/A,N/A,N/A,N/A,14940,1.47946,5.37532,2.79351e+07,2.79351,17.2741,0.33,"19,24",diffeq1
vib_new_201,481,50x50,0.05,N/A,N/A,N/A,N/A,18280,1.47946,5.37532,3.23279e+07,3.23279,17.2757,0.34,"21,23",diffeq1
vib_new_1292,481,50x50,0.05,N/A,N/A,N/A,N/A,14576,1.47946,5.37532,2.97040e+07,2.97040,17.007,0.41,"25,16",diffeq1
vib_new_448,481,50x50,0.05,N/A,N/A,N/A,N/A,16178,1.47946,5.37532,2.65599e+07,2.65599,17.1177,0.31,"21,22",diffeq1
vib_new_124,481,50x50,0.05,N/A,N/A,N/A,N/A,16890,1.47946,5.37532,2.11363e+07,2.11363,16.9702,0.4,"27,25",diffeq1
vib_new_332,481,50x50,0.05,N/A,N/A,N/A,N/A,13144,1.47946,5.37532,2.78673e+07,2.78673,16.7467,0.31,"29,24",diffeq1
vib_new_66,481,50x50,0.05,N/A,N/A,N/A,N/A,15071,1.47946,5.37532,2.15733e+07,2.15733,16.6847,0.48,"23,24",diffeq1
vib_new_1004,481,50x50,0.05,N/A,N/A,N/A,N/A,13543,1.47946,5.37532,2.78045e+07,2.78045,17.0681,0.28,"19,25",diffeq1
vib_new_672,481,50x50,0.05,N/A,N/A,N/A,N/A,14757,1.47946,5.37532,2.82317e+07,2.82317,16.6844,0.28,"27,22",diffeq1
vib_new_774,481,50x50,0.05,N/A,N/A,N/A,N/A,13878,1.47946,5.37532,2.33362e+07,2.33362,16.8255,0.41,"26,20",diffeq1
vib_new_128,481,50x50,0.05,N/A,N/A,N/A,N/A,12984,1.47946,5.37532,2.68332e+07,2.68332,16.6161,0.42,"23,20",diffeq1
vib_new_1382,481,50x50,0.05,N/A,N/A,N/A,N/A,12575,1.47946,5.37532,2.94851e+07,2.94851,16.817,0.39,"26,24",diffeq1
vib_new_10,481,50x50,0.05,N/A,N/A,N/A,N/A,16258,1.47946,5.37532,2.31298e+07,2.31298,16.7757,0.44,"28,24",diffeq1
vib_new_749,481,50x50,0.05,N/A,N/A,N/A,N/A,15092,1.47946,5.37532,2.71467e+07,2.71467,16.702,0.3,"26,18",diffeq1
vib_new_563,481,50x50,0.05,N/A,N/A,N/A,N/A,13416,1.47946,5.37532,2.29551e+07,2.29551,16.9992,0.37,"20,24",diffeq1
vib_new_712,481,50x50,0.05,N/A,N/A,N/A,N/A,11637,1.47946,5.37532,3.25047e+07,3.25047,16.6761,0.34,"28,24",diffeq1
vib_new_368,481,50x50,0.05,N/A,N/A,N/A,N/A,14681,1.47946,5.37532,3.07146e+07,3.07146,16.5584,0.29,"28,23",diffeq1
vib_new_1001,481,50x50,0.05,N/A,N/A,N/A,N/A,15398,1.47946,5.37532,3.13372e+07,3.13372,17.1246,0.4,"27,23",diffeq1
vib_new_883,481,50x50,0.05,N/A,N/A,N/A,N/A,14762,1.47946,5.37532,2.82562e+07,2.82562,16.9112,0.34,"24,22",diffeq1
vib_new_993,481,50x50,0.05,N/A,N/A,N/A,N/A,12478,1.47946,5.37532,2.91168e+07,2.91168,16.9641,0.27,"25,20",diffeq1
vib_new_278,481,50x50,0.05,N/A,N/A,N/A,N/A,14668,1.47946,5.37532,2.54302e+07,2.54302,17.5978,0.45,"28,20",diffeq1
vib_new_80,481,50x50,0.05,N/A,N/A,N/A,N/A,14579,1.47946,5.37532,2.88484e+07,2.88484,16.8044,0.3,"27,22",diffeq1
vib_new_407,481,50x50,0.05,N/A,N/A,N/A,N/A,16201,1.47946,5.37532,3.38679e+07,3.38679,17.0442,0.35,"19,23",diffeq1
vib_new_371,481,50x50,0.05,N/A,N/A,N/A,N/A,13557,1.47946,5.37532,3.30650e+07,3.30650,16.9901,0.32,"22,25",diffeq1
vib_new_384,481,50x50,0.05,N/A,N/A,N/A,N/A,13304,1.47946,5.37532,2.92993e+07,2.92993,16.8807,0.31,"19,20",diffeq1
vib_new_1453,481,50x50,0.05,N/A,N/A,N/A,N/A,14238,1.47946,5.37532,2.99589e+07,2.99589,16.5364,0.32,"27,19",diffeq1
vib_new_722,481,50x50,0.05,N/A,N/A,N/A,N/A,14634,1.47946,5.37532,2.84197e+07,2.84197,16.5843,0.32,"28,23",diffeq1
vib_new_158,481,50x50,0.05,N/A,N/A,N/A,N/A,15586,1.47946,5.37532,2.65193e+07,2.65193,16.9756,0.39,"28,24",diffeq1
vib_new_1088,481,50x50,0.05,N/A,N/A,N/A,N/A,16921,1.47946,5.37532,2.30077e+07,2.30077,16.6053,0.37,"29,23",diffeq1
vib_new_897,481,50x50,0.05,N/A,N/A,N/A,N/A,15503,1.47946,5.37532,2.42963e+07,2.42963,16.8692,0.37,"27,24",diffeq1
vib_new_871,481,50x50,0.05,N/A,N/A,N/A,N/A,14614,1.47946,5.37532,2.08748e+07,2.08748,16.6217,0.47,"28,24",diffeq1
vib_new_113,481,50x50,0.05,N/A,N/A,N/A,N/A,16439,1.47946,5.37532,2.92133e+07,2.92133,16.5134,0.33,"26,24",diffeq1
vib_new_495,481,50x50,0.05,N/A,N/A,N/A,N/A,14305,1.47946,5.37532,2.68497e+07,2.68497,16.4048,0.36,"27,21",diffeq1
vib_new_681,481,50x50,0.05,N/A,N/A,N/A,N/A,12978,1.47946,5.37532,3.55612e+07,3.55612,16.6461,0.25,"28,19",diffeq1
vib_new_788,481,50x50,0.05,N/A,N/A,N/A,N/A,13592,1.47946,5.37532,2.80968e+07,2.80968,17.0057,0.41,"19,21",diffeq1
vib_new_991,481,50x50,0.05,N/A,N/A,N/A,N/A,15309,1.47946,5.37532,3.35366e+07,3.35366,17.1488,0.33,"19,24",diffeq1
vib_new_539,481,50x50,0.05,N/A,N/A,N/A,N/A,21406,1.47946,5.37532,1.92386e+07,1.92386,17.0138,0.4,"17,24",diffeq1
vib_new_747,481,50x50,0.05,N/A,N/A,N/A,N/A,12097,1.47946,5.37532,3.11878e+07,3.11878,16.6738,0.4,"25,24",diffeq1
vib_new_628,481,50x50,0.05,N/A,N/A,N/A,N/A,17095,1.47946,5.37532,2.53767e+07,2.53767,16.8812,0.31,"27,23",diffeq1
vib_new_1059,481,50x50,0.05,N/A,N/A,N/A,N/A,11775,1.47946,5.37532,2.85465e+07,2.85465,16.7107,0.35,"25,23",diffeq1
vib_new_557,481,50x50,0.05,N/A,N/A,N/A,N/A,15632,1.47946,5.37532,2.94028e+07,2.94028,16.7196,0.37,"27,23",diffeq1
vib_new_439,481,50x50,0.05,N/A,N/A,N/A,N/A,16465,1.47946,5.37532,2.58392e+07,2.58392,16.5594,0.32,"19,24",diffeq1
vib_new_714,481,50x50,0.05,N/A,N/A,N/A,N/A,14196,1.47946,5.37532,2.86377e+07,2.86377,16.7137,0.32,"19,24",diffeq1
vib_new_15,481,50x50,0.05,N/A,N/A,N/A,N/A,12020,1.47946,5.37532,3.45473e+07,3.45473,16.6835,0.31,"30,24",diffeq1
vib_new_684,481,50x50,0.05,N/A,N/A,N/A,N/A,11917,1.47946,5.37532,3.43366e+07,3.43366,16.5877,0.28,"27,16",diffeq1
vib_new_529,481,50x50,0.05,N/A,N/A,N/A,N/A,15199,1.47946,5.37532,2.88278e+07,2.88278,17.1527,0.3,"22,20",diffeq1
vib_new_208,481,50x50,0.05,N/A,N/A,N/A,N/A,17289,1.47946,5.37532,3.21042e+07,3.21042,17.3959,0.39,"19,25",diffeq1
vib_new_1041,481,50x50,0.05,N/A,N/A,N/A,N/A,16152,1.47946,5.37532,2.43794e+07,2.43794,16.9132,0.42,"27,19",diffeq1
vib_new_976,481,50x50,0.05,N/A,N/A,N/A,N/A,13562,1.47946,5.37532,3.35972e+07,3.35972,16.5397,0.25,"28,23",diffeq1
vib_new_1068,481,50x50,0.05,N/A,N/A,N/A,N/A,15467,1.47946,5.37532,2.82517e+07,2.82517,16.6773,0.35,"27,25",diffeq1
vib_new_666,481,50x50,0.05,N/A,N/A,N/A,N/A,15164,1.47946,5.37532,2.45392e+07,2.45392,16.5155,0.29,"24,23",diffeq1
vib_new_597,481,50x50,0.05,N/A,N/A,N/A,N/A,12963,1.47946,5.37532,3.47425e+07,3.47425,16.5601,0.27,"28,24",diffeq1
vib_new_803,481,50x50,0.05,N/A,N/A,N/A,N/A,15682,1.47946,5.37532,3.02377e+07,3.02377,16.6764,0.27,"18,23",diffeq1
vib_new_314,481,50x50,0.05,N/A,N/A,N/A,N/A,12624,1.47946,5.37532,3.32848e+07,3.32848,16.8315,0.27,"25,20",diffeq1
vib_new_1141,481,50x50,0.05,N/A,N/A,N/A,N/A,14844,1.47946,5.37532,3.17168e+07,3.17168,17.1751,0.35,"19,20",diffeq1
vib_new_1293,481,50x50,0.05,N/A,N/A,N/A,N/A,15651,1.47946,5.37532,3.31506e+07,3.31506,16.7288,0.28,"18,25",diffeq1
vib_new_968,481,50x50,0.05,N/A,N/A,N/A,N/A,24606,1.47946,5.37532,2.45508e+07,2.45508,18.4409,0.41,"19,24",diffeq1
vib_new_823,481,50x50,0.05,N/A,N/A,N/A,N/A,14690,1.47946,5.37532,3.21519e+07,3.21519,16.5422,0.32,"24,24",diffeq1
vib_new_656,481,50x50,0.05,N/A,N/A,N/A,N/A,13348,1.47946,5.37532,3.16532e+07,3.16532,16.7015,0.3,"19,19",diffeq1
vib_new_268,481,50x50,0.05,N/A,N/A,N/A,N/A,17278,1.47946,5.37532,2.67717e+07,2.67717,17.2709,0.46,"22,24",diffeq1
vib_new_1333,481,50x50,0.05,N/A,N/A,N/A,N/A,14333,1.47946,5.37532,2.58719e+07,2.58719,16.817,0.34,"29,25",diffeq1
vib_new_596,481,50x50,0.05,N/A,N/A,N/A,N/A,13115,1.47946,5.37532,3.63450e+07,3.63450,16.7988,0.25,"24,19",diffeq1
vib_new_390,481,50x50,0.05,N/A,N/A,N/A,N/A,15223,1.47946,5.37532,2.56163e+07,2.56163,17.1494,0.34,"21,25",diffeq1
vib_new_1449,481,50x50,0.05,N/A,N/A,N/A,N/A,13715,1.47946,5.37532,2.28264e+07,2.28264,17.0194,0.4,"18,20",diffeq1
vib_new_1468,481,50x50,0.05,N/A,N/A,N/A,N/A,15550,1.47946,5.37532,2.26063e+07,2.26063,16.7524,0.43,"28,22",diffeq1
vib_new_447,481,50x50,0.05,N/A,N/A,N/A,N/A,14701,1.47946,5.37532,3.06245e+07,3.06245,16.8804,0.34,"25,24",diffeq1
vib_new_283,481,50x50,0.05,N/A,N/A,N/A,N/A,17733,1.47946,5.37532,2.84410e+07,2.84410,16.7588,0.3,"21,23",diffeq1
vib_new_1291,481,50x50,0.05,N/A,N/A,N/A,N/A,14401,1.47946,5.37532,2.88359e+07,2.88359,16.291,0.32,"25,25",diffeq1
vib_new_198,481,50x50,0.05,N/A,N/A,N/A,N/A,18629,1.47946,5.37532,2.13660e+07,2.13660,16.6856,0.36,"28,23",diffeq1
vib_new_21,481,50x50,0.05,N/A,N/A,N/A,N/A,15041,1.47946,5.37532,2.64682e+07,2.64682,16.6553,0.42,"24,23",diffeq1
vib_new_798,481,50x50,0.05,N/A,N/A,N/A,N/A,16065,1.47946,5.37532,3.02356e+07,3.02356,16.965,0.5,"27,22",diffeq1
vib_new_943,481,50x50,0.05,N/A,N/A,N/A,N/A,14597,1.47946,5.37532,2.11940e+07,2.11940,16.9998,0.47,"23,20",diffeq1
vib_new_1178,481,50x50,0.05,N/A,N/A,N/A,N/A,13343,1.47946,5.37532,2.91522e+07,2.91522,17.2186,0.38,"18,19",diffeq1
vib_new_1177,481,50x50,0.05,N/A,N/A,N/A,N/A,15527,1.47946,5.37532,2.53863e+07,2.53863,16.4751,0.29,"19,26",diffeq1
vib_new_1196,481,50x50,0.05,N/A,N/A,N/A,N/A,16192,1.47946,5.37532,2.50938e+07,2.50938,17.0237,0.29,"25,22",diffeq1
vib_new_155,481,50x50,0.05,N/A,N/A,N/A,N/A,13676,1.47946,5.37532,2.50101e+07,2.50101,16.8229,0.35,"26,22",diffeq1
vib_new_478,481,50x50,0.05,N/A,N/A,N/A,N/A,22659,1.47946,5.37532,2.16551e+07,2.16551,18.294,0.4,"20,22",diffeq1
vib_new_699,481,50x50,0.05,N/A,N/A,N/A,N/A,13459,1.47946,5.37532,2.95476e+07,2.95476,16.5557,0.33,"28,21",diffeq1
vib_new_533,481,50x50,0.05,N/A,N/A,N/A,N/A,14547,1.47946,5.37532,2.60167e+07,2.60167,16.5582,0.34,"27,26",diffeq1
vib_new_1101,481,50x50,0.05,N/A,N/A,N/A,N/A,13812,1.47946,5.37532,2.90618e+07,2.90618,16.8264,0.44,"26,19",diffeq1
vib_new_886,481,50x50,0.05,N/A,N/A,N/A,N/A,14124,1.47946,5.37532,3.11781e+07,3.11781,16.8746,0.27,"19,24",diffeq1
vib_new_1304,481,50x50,0.05,N/A,N/A,N/A,N/A,14462,1.47946,5.37532,2.20163e+07,2.20163,17.1501,0.49,"22,20",diffeq1
vib_new_63,481,50x50,0.05,N/A,N/A,N/A,N/A,16964,1.47946,5.37532,3.82069e+07,3.82069,17.1865,0.35,"25,24",diffeq1
vib_new_642,481,50x50,0.05,N/A,N/A,N/A,N/A,14524,1.47946,5.37532,2.84271e+07,2.84271,16.4883,0.26,"25,22",diffeq1
vib_new_552,481,50x50,0.05,N/A,N/A,N/A,N/A,12427,1.47946,5.37532,3.28567e+07,3.28567,17.2185,0.51,"27,20",diffeq1
vib_new_989,481,50x50,0.05,N/A,N/A,N/A,N/A,23586,1.47946,5.37532,2.67517e+07,2.67517,17.2952,0.36,"22,18",diffeq1
vib_new_24,481,50x50,0.05,N/A,N/A,N/A,N/A,19465,1.47946,5.37532,2.58850e+07,2.58850,17.7121,0.42,"19,25",diffeq1
vib_new_900,481,50x50,0.05,N/A,N/A,N/A,N/A,13255,1.47946,5.37532,3.43509e+07,3.43509,16.7799,0.33,"23,21",diffeq1
vib_new_612,481,50x50,0.05,N/A,N/A,N/A,N/A,14086,1.47946,5.37532,2.38929e+07,2.38929,16.6942,0.45,"28,22",diffeq1
vib_new_304,481,50x50,0.05,N/A,N/A,N/A,N/A,14837,1.47946,5.37532,2.39314e+07,2.39314,16.8037,0.38,"19,20",diffeq1
vib_new_412,481,50x50,0.05,N/A,N/A,N/A,N/A,15582,1.47946,5.37532,2.51371e+07,2.51371,16.6706,0.34,"24,19",diffeq1
vib_new_359,481,50x50,0.05,N/A,N/A,N/A,N/A,14369,1.47946,5.37532,3.15669e+07,3.15669,16.5986,0.29,"27,24",diffeq1
vib_new_575,481,50x50,0.05,N/A,N/A,N/A,N/A,15418,1.47946,5.37532,2.47552e+07,2.47552,16.5025,0.34,"26,27",diffeq1
vib_new_824,481,50x50,0.05,N/A,N/A,N/A,N/A,11883,1.47946,5.37532,3.03538e+07,3.03538,16.6815,0.32,"27,21",diffeq1
vib_new_837,481,50x50,0.05,N/A,N/A,N/A,N/A,13553,1.47946,5.37532,3.49240e+07,3.49240,16.6559,0.33,"18,25",diffeq1
vib_new_783,481,50x50,0.05,N/A,N/A,N/A,N/A,12863,1.47946,5.37532,2.75804e+07,2.75804,16.7759,0.34,"18,26",diffeq1
vib_new_1089,481,50x50,0.05,N/A,N/A,N/A,N/A,14755,1.47946,5.37532,2.81483e+07,2.81483,16.5385,0.36,"26,25",diffeq1
vib_new_1106,481,50x50,0.05,N/A,N/A,N/A,N/A,14342,1.47946,5.37532,2.40921e+07,2.40921,17.0331,0.34,"18,24",diffeq1
vib_new_1286,481,50x50,0.05,N/A,N/A,N/A,N/A,15830,1.47946,5.37532,2.59706e+07,2.59706,16.7448,0.34,"28,22",diffeq1
vib_new_203,481,50x50,0.05,N/A,N/A,N/A,N/A,15940,1.47946,5.37532,2.82664e+07,2.82664,17.1757,0.45,"28,21",diffeq1
vib_new_1124,481,50x50,0.05,N/A,N/A,N/A,N/A,14496,1.47946,5.37532,3.41637e+07,3.41637,16.6484,0.29,"28,24",diffeq1
vib_new_436,481,50x50,0.05,N/A,N/A,N/A,N/A,13093,1.47946,5.37532,2.85041e+07,2.85041,16.322,0.34,"29,23",diffeq1
vib_new_1303,481,50x50,0.05,N/A,N/A,N/A,N/A,18807,1.47946,5.37532,2.10896e+07,2.10896,16.4106,0.41,"28,23",diffeq1
vib_new_723,481,50x50,0.05,N/A,N/A,N/A,N/A,15344,1.47946,5.37532,2.87325e+07,2.87325,16.592,0.33,"26,24",diffeq1
vib_new_1123,481,50x50,0.05,N/A,N/A,N/A,N/A,14953,1.47946,5.37532,3.04219e+07,3.04219,16.6051,0.27,"28,22",diffeq1
vib_new_38,481,50x50,0.05,N/A,N/A,N/A,N/A,13364,1.47946,5.37532,3.12742e+07,3.12742,16.7095,0.39,"24,26",diffeq1
vib_new_496,481,50x50,0.05,N/A,N/A,N/A,N/A,13765,1.47946,5.37532,3.74867e+07,3.74867,16.9465,0.33,"22,23",diffeq1
vib_new_1421,481,50x50,0.05,N/A,N/A,N/A,N/A,15068,1.47946,5.37532,2.65852e+07,2.65852,16.8589,0.34,"27,23",diffeq1
vib_new_1420,481,50x50,0.05,N/A,N/A,N/A,N/A,13301,1.47946,5.37532,2.67634e+07,2.67634,16.7956,0.38,"23,19",diffeq1
vib_new_1142,481,50x50,0.05,N/A,N/A,N/A,N/A,18071,1.47946,5.37532,2.48142e+07,2.48142,16.7154,0.4,"27,21",diffeq1
vib_new_424,481,50x50,0.05,N/A,N/A,N/A,N/A,13317,1.47946,5.37532,2.83659e+07,2.83659,16.6109,0.35,"28,24",diffeq1
vib_new_1335,481,50x50,0.05,N/A,N/A,N/A,N/A,15183,1.47946,5.37532,2.54291e+07,2.54291,16.8642,0.37,"28,25",diffeq1
vib_new_715,481,50x50,0.05,N/A,N/A,N/A,N/A,15761,1.47946,5.37532,2.51233e+07,2.51233,16.6334,0.41,"27,24",diffeq1
vib_new_116,481,50x50,0.05,N/A,N/A,N/A,N/A,13781,1.47946,5.37532,2.89901e+07,2.89901,16.4713,0.34,"28,24",diffeq1
vib_new_261,481,50x50,0.05,N/A,N/A,N/A,N/A,14762,1.47946,5.37532,2.28714e+07,2.28714,16.8943,0.43,"18,24",diffeq1
vib_new_1222,481,50x50,0.05,N/A,N/A,N/A,N/A,22199,1.47946,5.37532,2.38648e+07,2.38648,17.5308,0.51,"26,26",diffeq1
vib_new_548,481,50x50,0.05,N/A,N/A,N/A,N/A,12165,1.47946,5.37532,3.35078e+07,3.35078,16.5939,0.28,"28,27",diffeq1
vib_new_1083,481,50x50,0.05,N/A,N/A,N/A,N/A,16137,1.47946,5.37532,2.64581e+07,2.64581,16.5911,0.26,"27,24",diffeq1
vib_new_947,481,50x50,0.05,N/A,N/A,N/A,N/A,18139,1.47946,5.37532,2.21167e+07,2.21167,18.0598,0.61,"27,22",diffeq1
vib_new_865,481,50x50,0.05,N/A,N/A,N/A,N/A,16261,1.47946,5.37532,2.79309e+07,2.79309,17.2977,0.45,"27,25",diffeq1
vib_new_515,481,50x50,0.05,N/A,N/A,N/A,N/A,14252,1.47946,5.37532,2.51358e+07,2.51358,17.0553,0.3,"28,21",diffeq1
vib_new_509,481,50x50,0.05,N/A,N/A,N/A,N/A,14563,1.47946,5.37532,2.89579e+07,2.89579,16.3521,0.38,"27,20",diffeq1
vib_new_357,481,50x50,0.05,N/A,N/A,N/A,N/A,13421,1.47946,5.37532,2.67098e+07,2.67098,16.6259,0.31,"25,28",diffeq1
vib_new_3,481,50x50,0.05,N/A,N/A,N/A,N/A,13611,1.47946,5.37532,2.67089e+07,2.67089,16.8833,0.34,"22,25",diffeq1
vib_new_772,481,50x50,0.05,N/A,N/A,N/A,N/A,19854,1.47946,5.37532,2.55859e+07,2.55859,17.0063,0.6,"25,22",diffeq1
vib_new_755,481,50x50,0.05,N/A,N/A,N/A,N/A,22584,1.47946,5.37532,2.21415e+07,2.21415,18.9175,0.63,"24,24",diffeq1
vib_new_1126,481,50x50,0.05,N/A,N/A,N/A,N/A,14570,1.47946,5.37532,2.68690e+07,2.68690,16.7402,0.36,"21,20",diffeq1
vib_new_1380,481,50x50,0.05,N/A,N/A,N/A,N/A,13546,1.47946,5.37532,2.47542e+07,2.47542,16.8083,0.37,"28,27",diffeq1
vib_new_536,481,50x50,0.05,N/A,N/A,N/A,N/A,14534,1.47946,5.37532,2.15169e+07,2.15169,16.7338,0.34,"26,25",diffeq1
vib_new_433,481,50x50,0.05,N/A,N/A,N/A,N/A,12939,1.47946,5.37532,3.19465e+07,3.19465,16.7113,0.29,"19,24",diffeq1
vib_new_1092,481,50x50,0.05,N/A,N/A,N/A,N/A,14191,1.47946,5.37532,2.98553e+07,2.98553,16.8807,0.37,"28,26",diffeq1
vib_new_311,481,50x50,0.05,N/A,N/A,N/A,N/A,13005,1.47946,5.37532,2.41755e+07,2.41755,16.6716,0.48,"24,24",diffeq1
vib_new_378,481,50x50,0.05,N/A,N/A,N/A,N/A,16828,1.47946,5.37532,2.22527e+07,2.22527,17.2422,0.45,"28,22",diffeq1
vib_new_452,481,50x50,0.05,N/A,N/A,N/A,N/A,14637,1.47946,5.37532,2.08804e+07,2.08804,17.0359,0.38,"26,19",diffeq1
vib_new_226,481,50x50,0.05,N/A,N/A,N/A,N/A,12747,1.47946,5.37532,2.66361e+07,2.66361,17.1228,0.38,"28,22",diffeq1
vib_new_214,481,50x50,0.05,N/A,N/A,N/A,N/A,14436,1.47946,5.37532,2.96079e+07,2.96079,16.59,0.37,"24,23",diffeq1
vib_new_429,481,50x50,0.05,N/A,N/A,N/A,N/A,14511,1.47946,5.37532,2.72515e+07,2.72515,16.7548,0.4,"28,20",diffeq1
vib_new_1099,481,50x50,0.05,N/A,N/A,N/A,N/A,13593,1.47946,5.37532,3.22418e+07,3.22418,16.6712,0.3,"30,24",diffeq1
vib_new_1000,481,50x50,0.05,N/A,N/A,N/A,N/A,27085,1.47946,5.37532,1.96810e+07,1.96810,19.1553,0.64,"30,27",diffeq1
vib_new_1305,481,50x50,0.05,N/A,N/A,N/A,N/A,15266,1.47946,5.37532,2.86116e+07,2.86116,16.8733,0.34,"21,19",diffeq1
vib_new_1488,481,50x50,0.05,N/A,N/A,N/A,N/A,20002,1.47946,5.37532,2.44601e+07,2.44601,17.4677,0.42,"21,25",diffeq1
vib_new_350,481,50x50,0.05,N/A,N/A,N/A,N/A,16454,1.47946,5.37532,1.94795e+07,1.94795,16.7909,0.51,"27,23",diffeq1
vib_new_800,481,50x50,0.05,N/A,N/A,N/A,N/A,16070,1.47946,5.37532,2.20725e+07,2.20725,16.9328,0.44,"28,23",diffeq1
vib_new_859,481,50x50,0.05,N/A,N/A,N/A,N/A,14473,1.47946,5.37532,2.54555e+07,2.54555,16.7752,0.41,"28,24",diffeq1
vib_new_477,481,50x50,0.05,N/A,N/A,N/A,N/A,17243,1.47946,5.37532,2.80644e+07,2.80644,16.5135,0.36,"27,26",diffeq1
vib_new_905,481,50x50,0.05,N/A,N/A,N/A,N/A,13523,1.47946,5.37532,3.66911e+07,3.66911,16.6975,0.37,"27,24",diffeq1
vib_new_443,481,50x50,0.05,N/A,N/A,N/A,N/A,17674,1.47946,5.37532,2.55215e+07,2.55215,17.5905,0.57,"24,24",diffeq1
vib_new_493,481,50x50,0.05,N/A,N/A,N/A,N/A,11710,1.47946,5.37532,3.10502e+07,3.10502,16.8237,0.41,"27,23",diffeq1
vib_new_213,481,50x50,0.05,N/A,N/A,N/A,N/A,12900,1.47946,5.37532,3.46339e+07,3.46339,16.9756,0.36,"28,25",diffeq1
vib_new_593,481,50x50,0.05,N/A,N/A,N/A,N/A,13362,1.47946,5.37532,2.66473e+07,2.66473,16.5337,0.48,"29,23",diffeq1
vib_new_537,481,50x50,0.05,N/A,N/A,N/A,N/A,18663,1.47946,5.37532,2.29852e+07,2.29852,17.2564,0.39,"23,23",diffeq1
vib_new_1039,481,50x50,0.05,N/A,N/A,N/A,N/A,14884,1.47946,5.37532,2.89189e+07,2.89189,16.6496,0.38,"31,24",diffeq1
vib_new_521,481,50x50,0.05,N/A,N/A,N/A,N/A,13808,1.47946,5.37532,2.51217e+07,2.51217,16.7958,0.32,"25,23",diffeq1
vib_new_123,481,50x50,0.05,N/A,N/A,N/A,N/A,15119,1.47946,5.37532,2.70211e+07,2.70211,17.0982,0.47,"26,22",diffeq1
vib_new_802,481,50x50,0.05,N/A,N/A,N/A,N/A,14733,1.47946,5.37532,2.74399e+07,2.74399,17.3034,0.43,"19,23",diffeq1
vib_new_682,481,50x50,0.05,N/A,N/A,N/A,N/A,14041,1.47946,5.37532,2.78188e+07,2.78188,16.6955,0.34,"28,24",diffeq1
vib_new_1331,481,50x50,0.05,N/A,N/A,N/A,N/A,16204,1.47946,5.37532,2.82817e+07,2.82817,16.3967,0.28,"27,23",diffeq1
vib_new_784,481,50x50,0.05,N/A,N/A,N/A,N/A,12540,1.47946,5.37532,4.18789e+07,4.18789,16.8456,0.28,"18,24",diffeq1
vib_new_435,481,50x50,0.05,N/A,N/A,N/A,N/A,15952,1.47946,5.37532,2.46512e+07,2.46512,17.2747,0.43,"25,19",diffeq1
vib_new_527,481,50x50,0.05,N/A,N/A,N/A,N/A,13582,1.47946,5.37532,2.94617e+07,2.94617,16.6455,0.33,"30,24",diffeq1
vib_new_791,481,50x50,0.05,N/A,N/A,N/A,N/A,13045,1.47946,5.37532,3.53402e+07,3.53402,16.7026,0.29,"28,23",diffeq1
vib_new_604,481,50x50,0.05,N/A,N/A,N/A,N/A,16513,1.47946,5.37532,3.00230e+07,3.00230,17.4023,0.44,"28,23",diffeq1
vib_new_1048,481,50x50,0.05,N/A,N/A,N/A,N/A,16704,1.47946,5.37532,2.71560e+07,2.71560,17.4429,0.49,"27,24",diffeq1
vib_new_1179,481,50x50,0.05,N/A,N/A,N/A,N/A,14209,1.47946,5.37532,2.32198e+07,2.32198,16.5267,0.44,"28,23",diffeq1
vib_new_55,481,50x50,0.05,N/A,N/A,N/A,N/A,16923,1.47946,5.37532,2.66432e+07,2.66432,17.2224,0.45,"25,26",diffeq1
vib_new_172,481,50x50,0.05,N/A,N/A,N/A,N/A,13611,1.47946,5.37532,2.58882e+07,2.58882,16.6656,0.35,"22,23",diffeq1
vib_new_29,481,50x50,0.05,N/A,N/A,N/A,N/A,12087,1.47946,5.37532,3.08715e+07,3.08715,17.0827,0.31,"28,25",diffeq1
